"Date","Site.Name","PM2.5","Ozone"
2020-12-10,"Castle Hayne",10.5,NA
2020-12-10,"Clemmons Middle",31.3333333333333,NA
2020-12-10,"Durham Armory",35,NA
2020-12-10,"Frying Pan Mountain",2,NA
2020-12-10,"Garinger High School",22.6666666666667,30
2020-12-10,"Hattie Avenue",30,NA
2020-12-10,"Leggett",27.5,NA
2020-12-10,"Linville Falls",5,NA
2020-12-10,"Mendenhall School",37.5,NA
2020-12-10,"Millbrook School",37.6666666666667,29
2020-12-10,"Pitt Agri. Center",31,NA
2020-12-10,"West Johnston Co.",35.5,NA
2020-12-11,"Bryson City",17,NA
2020-12-11,"Castle Hayne",23,NA
2020-12-11,"Clemmons Middle",38,NA
2020-12-11,"Durham Armory",35.5,NA
2020-12-11,"Garinger High School",29.5,28
2020-12-11,"Hattie Avenue",33,NA
2020-12-11,"Leggett",28.5,NA
2020-12-11,"Mendenhall School",33,NA
2020-12-11,"Millbrook School",43,30.5
2020-12-11,"Pitt Agri. Center",31.5,NA
2020-12-11,"West Johnston Co.",28.5,NA
2020-12-12,"Bryson City",21,NA
2020-12-12,"Castle Hayne",22.5,NA
2020-12-12,"Clemmons Middle",54,NA
2020-12-12,"Durham Armory",42.5,NA
2020-12-12,"Garinger High School",35.5,28
2020-12-12,"Hattie Avenue",38,NA
2020-12-12,"Leggett",25,NA
2020-12-12,"Mendenhall School",34,NA
2020-12-12,"Millbrook School",48.3333333333333,26.5
2020-12-12,"Pitt Agri. Center",28,NA
2020-12-12,"West Johnston Co.",30.5,NA
2020-12-13,"Bryson City",20,NA
2020-12-13,"Castle Hayne",21,NA
2020-12-13,"Clemmons Middle",55.5,NA
2020-12-13,"Durham Armory",52,NA
2020-12-13,"Garinger High School",43.3333333333333,16.5
2020-12-13,"Hattie Avenue",46,NA
2020-12-13,"Leggett",30.5,NA
2020-12-13,"Mendenhall School",40,NA
2020-12-13,"Millbrook School",50.5,18.5
2020-12-13,"Pitt Agri. Center",34.6666666666667,NA
2020-12-13,"West Johnston Co.",36.5,NA
2020-12-14,"Bryson City",11,NA
2020-12-14,"Castle Hayne",4.5,NA
2020-12-14,"Clemmons Middle",37,NA
2020-12-14,"Durham Armory",30.5,NA
2020-12-14,"Garinger High School",27.5,21.5
2020-12-14,"Hattie Avenue",31,NA
2020-12-14,"Leggett",17,NA
2020-12-14,"Mendenhall School",21.5,NA
2020-12-14,"Millbrook School",40,21.5
2020-12-14,"Pitt Agri. Center",20,NA
2020-12-14,"West Johnston Co.",22.5,NA
2020-12-15,"Bryson City",18.5,NA
2020-12-15,"Castle Hayne",9.5,NA
2020-12-15,"Clemmons Middle",22,NA
2020-12-15,"Durham Armory",26,NA
2020-12-15,"Garinger High School",25,20.5
2020-12-15,"Hattie Avenue",20.5,NA
2020-12-15,"Leggett",9,NA
2020-12-15,"Mendenhall School",17,NA
2020-12-15,"Millbrook School",32.6666666666667,21
2020-12-15,"Pitt Agri. Center",11.5,NA
2020-12-15,"West Johnston Co.",17,NA
2020-12-16,"Bryson City",29,NA
2020-12-16,"Castle Hayne",17.5,NA
2020-12-16,"Clemmons Middle",29.6666666666667,NA
2020-12-16,"Durham Armory",30.3333333333333,NA
2020-12-16,"Garinger High School",23.6666666666667,28.5
2020-12-16,"Hattie Avenue",28,NA
2020-12-16,"Leggett",23.5,NA
2020-12-16,"Mendenhall School",24.5,NA
2020-12-16,"Millbrook School",32.75,27.5
2020-12-16,"Pitt Agri. Center",22,NA
2020-12-16,"West Johnston Co.",30.5,NA
2020-12-17,"Bryson City",8.5,NA
2020-12-17,"Castle Hayne",3,NA
2020-12-17,"Clemmons Middle",15.5,NA
2020-12-17,"Durham Armory",19,NA
2020-12-17,"Garinger High School",16,28.5
2020-12-17,"Hattie Avenue",13.5,NA
2020-12-17,"Leggett",10.5,NA
2020-12-17,"Mendenhall School",5,NA
2020-12-17,"Millbrook School",21,27
2020-12-17,"Pitt Agri. Center",12,NA
2020-12-17,"West Johnston Co.",26,NA
2020-12-18,"Bryson City",21.5,NA
2020-12-18,"Castle Hayne",15.5,NA
2020-12-18,"Clemmons Middle",19.5,NA
2020-12-18,"Durham Armory",29,NA
2020-12-18,"Garinger High School",16,30.5
2020-12-18,"Hattie Avenue",18.5,NA
2020-12-18,"Leggett",11,NA
2020-12-18,"Mendenhall School",10.5,NA
2020-12-18,"Millbrook School",36.6666666666667,29.5
2020-12-18,"Pitt Agri. Center",16.5,NA
2020-12-18,"West Johnston Co.",19,NA
2020-12-19,"Bryson City",37.5,NA
2020-12-19,"Castle Hayne",23,NA
2020-12-19,"Clemmons Middle",50.5,NA
2020-12-19,"Durham Armory",45.3333333333333,NA
2020-12-19,"Garinger High School",43.3333333333333,25
2020-12-19,"Hattie Avenue",53,NA
2020-12-19,"Leggett",20,NA
2020-12-19,"Linville Falls",20,NA
2020-12-19,"Mendenhall School",39,NA
2020-12-19,"Millbrook School",49.5,31
2020-12-19,"Pitt Agri. Center",29.5,NA
2020-12-19,"West Johnston Co.",38.5,NA
2020-12-20,"Bryson City",47,NA
2020-12-20,"Castle Hayne",20,NA
2020-12-20,"Clemmons Middle",54.5,NA
2020-12-20,"Durham Armory",42,NA
2020-12-20,"Garinger High School",42,22.5
2020-12-20,"Hattie Avenue",45.5,NA
2020-12-20,"Leggett",24.5,NA
2020-12-20,"Mendenhall School",36,NA
2020-12-20,"Millbrook School",48.6666666666667,29
2020-12-20,"Pitt Agri. Center",28.5,NA
2020-12-20,"West Johnston Co.",34,NA
2020-12-21,"Bryson City",32,NA
2020-12-21,"Castle Hayne",26.5,NA
2020-12-21,"Clemmons Middle",39.5,NA
2020-12-21,"Durham Armory",40,NA
2020-12-21,"Garinger High School",35,26
2020-12-21,"Hattie Avenue",36.5,NA
2020-12-21,"Leggett",25.5,NA
2020-12-21,"Mendenhall School",33,NA
2020-12-21,"Millbrook School",36.6666666666667,30.5
2020-12-21,"Pitt Agri. Center",27.5,NA
2020-12-21,"West Johnston Co.",33,NA
2020-12-22,"Bryson City",30,NA
2020-12-22,"Castle Hayne",19,NA
2020-12-22,"Clemmons Middle",37.3333333333333,NA
2020-12-22,"Durham Armory",33,NA
2020-12-22,"Frying Pan Mountain",2,NA
2020-12-22,"Garinger High School",35.6666666666667,23
2020-12-22,"Hattie Avenue",32.6666666666667,NA
2020-12-22,"Leggett",28,NA
2020-12-22,"Linville Falls",4,NA
2020-12-22,"Mendenhall School",44,NA
2020-12-22,"Millbrook School",29,20
2020-12-22,"Pitt Agri. Center",18.6666666666667,NA
2020-12-22,"West Johnston Co.",35.5,NA
2020-12-23,"Bryson City",26.5,NA
2020-12-23,"Castle Hayne",15,NA
2020-12-23,"Clemmons Middle",50.5,NA
2020-12-23,"Durham Armory",42.5,NA
2020-12-23,"Garinger High School",44.5,26
2020-12-23,"Hattie Avenue",43.5,NA
2020-12-23,"Leggett",29,NA
2020-12-23,"Mendenhall School",36.5,NA
2020-12-23,"Millbrook School",46.3333333333333,25
2020-12-23,"Pitt Agri. Center",21.5,NA
2020-12-23,"West Johnston Co.",32,NA
2020-12-24,"Bryson City",13,NA
2020-12-24,"Castle Hayne",9.5,NA
2020-12-24,"Clemmons Middle",20.5,NA
2020-12-24,"Durham Armory",27,NA
2020-12-24,"Garinger High School",34,31.5
2020-12-24,"Hattie Avenue",18.5,NA
2020-12-24,"Leggett",20.5,NA
2020-12-24,"Mendenhall School",25.5,NA
2020-12-24,"Millbrook School",38,31.5
2020-12-24,"Pitt Agri. Center",21.5,NA
2020-12-24,"West Johnston Co.",22,NA
2020-12-25,"Bryson City",35,NA
2020-12-25,"Castle Hayne",19,NA
2020-12-25,"Clemmons Middle",46,NA
2020-12-25,"Durham Armory",43.6666666666667,NA
2020-12-25,"Frying Pan Mountain",8,NA
2020-12-25,"Garinger High School",60,31
2020-12-25,"Hattie Avenue",36.6666666666667,NA
2020-12-25,"Leggett",23.5,NA
2020-12-25,"Linville Falls",12,NA
2020-12-25,"Mendenhall School",46.5,NA
2020-12-25,"Millbrook School",52,30
2020-12-25,"Pitt Agri. Center",30,NA
2020-12-25,"West Johnston Co.",40.5,NA
2020-12-26,"Bryson City",42,NA
2020-12-26,"Castle Hayne",20,NA
2020-12-26,"Clemmons Middle",62.5,NA
2020-12-26,"Durham Armory",53,NA
2020-12-26,"Garinger High School",56.5,27.5
2020-12-26,"Hattie Avenue",54,NA
2020-12-26,"Leggett",26.5,NA
2020-12-26,"Mendenhall School",53,NA
2020-12-26,"Millbrook School",61,27
2020-12-26,"Pitt Agri. Center",30,NA
2020-12-26,"West Johnston Co.",47.5,NA
2020-12-27,"Bryson City",38.5,NA
2020-12-27,"Castle Hayne",15.5,NA
2020-12-27,"Clemmons Middle",63.5,NA
2020-12-27,"Durham Armory",51,NA
2020-12-27,"Garinger High School",48,18.5
2020-12-27,"Hattie Avenue",58,NA
2020-12-27,"Leggett",21.5,NA
2020-12-27,"Mendenhall School",46.5,NA
2020-12-27,"Millbrook School",50.3333333333333,23
2020-12-27,"Pitt Agri. Center",27,NA
2020-12-27,"West Johnston Co.",41,NA
2020-12-28,"Bryson City",22,NA
2020-12-28,"Castle Hayne",15.5,NA
2020-12-28,"Clemmons Middle",34.3333333333333,NA
2020-12-28,"Durham Armory",28.6666666666667,NA
2020-12-28,"Garinger High School",32,23.5
2020-12-28,"Hattie Avenue",32.6666666666667,NA
2020-12-28,"Leggett",20,NA
2020-12-28,"Mendenhall School",30,NA
2020-12-28,"Millbrook School",31.75,28.5
2020-12-28,"Pitt Agri. Center",16.5,NA
2020-12-28,"West Johnston Co.",32,NA
2020-12-29,"Bryson City",23,NA
2020-12-29,"Castle Hayne",6.5,NA
2020-12-29,"Clemmons Middle",36.5,NA
2020-12-29,"Durham Armory",32.5,NA
2020-12-29,"Garinger High School",22,25
2020-12-29,"Hattie Avenue",32,NA
2020-12-29,"Leggett",18.5,NA
2020-12-29,"Mendenhall School",34.5,NA
2020-12-29,"Millbrook School",33.3333333333333,27.5
2020-12-29,"Pitt Agri. Center",21,NA
2020-12-29,"West Johnston Co.",25,NA
2020-12-30,"Bryson City",42,NA
2020-12-30,"Castle Hayne",15,NA
2020-12-30,"Clemmons Middle",31.5,NA
2020-12-30,"Durham Armory",29.5,NA
2020-12-30,"Garinger High School",26,31.5
2020-12-30,"Hattie Avenue",27.5,NA
2020-12-30,"Leggett",17.5,NA
2020-12-30,"Mendenhall School",21.5,NA
2020-12-30,"Millbrook School",41.3333333333333,24
2020-12-30,"Pitt Agri. Center",19,NA
2020-12-30,"West Johnston Co.",27.5,NA
2020-12-31,"Bryson City",21,NA
2020-12-31,"Castle Hayne",12.5,NA
2020-12-31,"Clemmons Middle",28.5,NA
2020-12-31,"Durham Armory",34.3333333333333,NA
2020-12-31,"Garinger High School",22.3333333333333,32
2020-12-31,"Hattie Avenue",25.3333333333333,NA
2020-12-31,"Leggett",16.5,NA
2020-12-31,"Mendenhall School",16.5,NA
2020-12-31,"Millbrook School",45.75,34
2020-12-31,"Pitt Agri. Center",20.3333333333333,NA
2020-12-31,"West Johnston Co.",37.5,NA
